Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
609,28-07-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,71,NA
609,30-07-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,31,NA
609,04-08-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,45,NA
609,06-08-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,53,NA
609,11-08-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,42,NA
609,13-08-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,31,NA
609,18-08-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,29,NA
609,20-08-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,24,NA
609,25-08-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,33,NA
609,27-08-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,34,NA
609,01-09-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,25,NA
609,03-09-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,36,NA
609,08-09-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,93,NA
609,10-09-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,74,NA
609,15-09-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,25,NA
609,17-09-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,48,NA
609,22-09-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,87,NA
609,24-09-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,23,NA
609,29-09-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,63,NA
609,01-10-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,82,NA
609,06-10-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,60,NA
609,08-10-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,84,NA
609,13-10-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,60,NA
609,15-10-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,84,NA
609,20-10-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,45,NA
609,22-10-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,98,NA
609,27-10-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,71,NA
609,29-10-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,82,NA
609,03-11-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,82,NA
609,05-11-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,73,NA
609,10-11-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,88,NA
609,13-11-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,84,NA
609,17-11-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,68,NA
609,19-11-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,67,NA
609,24-11-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,74,NA
609,27-11-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,70,NA
609,01-12-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,70,NA
609,03-12-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,97,NA
609,08-12-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,152,NA
609,10-12-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,108,NA
609,15-12-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,131,NA
609,17-12-15,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,112,NA
610,06-01-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,111,NA
610,08-01-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,121,NA
610,13-01-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,152,NA
610,15-01-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,135,NA
610,20-01-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,134,NA
610,22-01-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,135,NA
610,28-01-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,123,NA
610,30-01-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,142,NA
610,03-02-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,135,NA
610,05-02-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,141,NA
610,10-02-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,152,NA
610,12-02-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,165,NA
610,17-02-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,113,NA
610,19-02-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,124,NA
610,24-02-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,125,NA
610,26-02-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,120,NA
610,03-03-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,105,NA
610,05-03-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,121,NA
610,11-03-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,151,NA
610,13-03-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,137,NA
610,18-03-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,153,NA
610,21-03-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,148,NA
610,24-03-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,147,NA
610,26-03-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,158,NA
610,31-03-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,141,NA
610,03-04-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,107,NA
610,07-04-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,129,NA
610,09-04-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,138,NA
610,14-04-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,163,NA
610,16-04-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,142,NA
610,21-04-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,75,NA
610,23-04-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,130,NA
610,28-04-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,95,NA
610,30-04-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,141,NA
610,05-05-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,123,NA
610,07-05-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,97,NA
610,12-05-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,80,NA
610,14-05-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,103,NA
610,19-05-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,101,NA
610,21-05-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,100,NA
610,26-05-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,94,NA
610,29-05-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,97,NA
610,02-06-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,67,NA
610,04-06-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,125,NA
610,09-06-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,78,NA
610,11-06-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,86,NA
610,16-06-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,60,NA
610,18-06-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,73,NA
610,23-06-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,56,NA
610,25-06-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,44,NA
610,30-06-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,73,NA
610,02-07-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,29,NA
610,07-07-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,129,NA
610,09-07-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,73,NA
610,14-07-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,52,NA
610,16-07-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,51,NA
610,21-07-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,58,NA
610,23-07-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,57,NA
610,28-07-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,76,NA
610,30-07-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,44,NA
610,04-08-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,85,NA
610,06-08-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,80,NA
610,11-08-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,102,NA
610,13-08-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,65,NA
610,18-08-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,86,NA
610,20-08-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,107,NA
610,25-08-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,101,NA
610,27-08-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,64,NA
610,01-09-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,25,NA
610,03-09-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,37,NA
610,08-09-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,132,NA
610,10-09-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,134,NA
610,15-09-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,111,NA
610,17-09-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,120,NA
610,22-09-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,155,NA
610,24-09-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,57,NA
610,29-09-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,162,NA
610,01-10-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,128,NA
610,06-10-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,140,NA
610,08-10-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,114,NA
610,13-10-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,118,NA
610,15-10-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,147,NA
610,20-10-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,117,NA
610,22-10-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,113,NA
610,27-10-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,141,NA
610,29-10-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,117,NA
610,03-11-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,134,NA
610,05-11-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,185,NA
610,10-11-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,205,NA
610,13-11-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,180,NA
610,17-11-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,200,NA
610,19-11-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,168,NA
610,24-11-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,182,NA
610,27-11-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,173,NA
610,01-12-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,196,NA
610,03-12-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,152,NA
610,08-12-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,177,NA
610,10-12-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,175,NA
610,15-12-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,124,NA
610,17-12-15,Nagaland,Kohima,"Opposite War Cemetery, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,5,125,NA
