Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
29,05-01-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,10,20,NA
29,07-01-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,14,27,NA
29,11-01-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,12,29,NA
29,14-01-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,17,57,NA
29,16-01-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,30,30,NA
29,18-01-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,5,66,NA
29,21-01-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,23,32,NA
29,23-01-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,39,34,NA
29,27-01-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,6,46,NA
29,29-01-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,38,60,NA
29,01-02-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,8,29,NA
29,04-02-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,9,51,NA
29,06-02-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,28,39,NA
29,08-02-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,12,48,NA
29,11-02-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,10,43,NA
29,17-02-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,11,32,NA
29,20-02-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,35,76,NA
29,22-02-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,21,73,NA
29,25-02-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,28,32,NA
29,27-02-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,17,38,NA
29,02-03-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,6,49,NA
29,04-03-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,16,77,NA
29,06-03-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,13,35,NA
29,08-03-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,27,37,NA
29,12-03-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,33,27,NA
29,18-03-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,19,49,NA
29,20-03-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,44,21,NA
29,22-03-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,19,27,NA
29,25-03-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,35,45,NA
29,27-03-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,21,33,NA
29,08-04-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,9,22,NA
29,11-04-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,8,60,NA
29,15-04-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,9,66,NA
29,17-04-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,15,27,NA
29,19-04-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,11,35,NA
29,21-04-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,11,27,NA
29,23-04-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,22,62,NA
29,26-04-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,13,47,NA
29,28-04-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,18,66,NA
29,30-04-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,22,65,NA
29,03-05-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,13,44,NA
29,05-05-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,12,43,NA
29,12-05-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,13,56,NA
29,14-05-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,12,61,NA
29,17-05-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,16,70,NA
29,20-05-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,10,31,NA
29,22-05-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,10,32,NA
29,24-05-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,15,29,NA
29,26-05-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,10,57,NA
29,29-05-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,17,23,NA
29,02-06-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,10,29,NA
29,04-06-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,10,18,NA
29,07-06-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,18,53,NA
29,09-06-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,13,30,NA
29,11-06-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,14,36,NA
29,13-06-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,23,48,NA
29,16-06-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,21,34,NA
29,19-06-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,18,35,NA
29,22-06-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,18,34,NA
29,25-06-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,15,30,NA
29,03-07-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,16,44,NA
29,06-07-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,15,24,NA
29,08-07-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,15,21,NA
29,09-07-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,16,33,NA
29,12-07-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,14,31,NA
29,16-07-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,15,23,NA
29,19-07-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,12,46,NA
29,21-07-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,15,58,NA
29,24-07-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,18,32,NA
29,26-07-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,15,30,NA
29,05-08-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,19,25,NA
29,08-08-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,53,48,NA
29,11-08-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,20,33,NA
29,13-08-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,13,23,NA
29,17-08-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,19,26,NA
29,19-08-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,17,43,NA
29,21-08-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,36,42,NA
29,23-08-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,35,24,NA
29,25-08-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,23,32,NA
29,30-08-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,20,34,NA
29,02-09-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,22,20,NA
29,06-09-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,21,24,NA
29,09-09-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,26,20,NA
29,13-09-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,16,27,NA
29,15-09-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,23,28,NA
29,20-09-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,41,21,NA
29,24-09-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,18,27,NA
29,25-09-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,26,28,NA
29,27-09-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,20,35,NA
29,28-09-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,24,28,NA
29,01-10-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,38,67,NA
29,04-10-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,30,95,NA
29,06-10-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,23,46,NA
29,11-10-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,28,90,NA
29,14-10-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,30,36,NA
29,20-10-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,28,35,NA
29,23-10-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,23,87,NA
29,25-10-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,17,62,NA
29,27-10-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,21,36,NA
29,30-10-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,17,36,NA
29,02-11-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,7,63,NA
29,09-11-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,33,65,NA
29,12-11-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,29,31,NA
29,18-11-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,49,23,NA
29,20-11-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,32,35,NA
29,22-11-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,21,49,NA
29,24-11-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,20,43,NA
29,26-11-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,26,56,NA
29,27-11-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,30,26,NA
29,29-11-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,10,51,NA
29,02-12-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,19,33,NA
29,04-12-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,45,46,NA
29,06-12-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,11,27,NA
29,10-12-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,34,28,NA
29,12-12-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,58,30,NA
29,15-12-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,22,51,NA
29,17-12-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,38,52,NA
29,20-12-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,37,36,NA
29,22-12-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,67,55,NA
29,29-12-15,Kerala,Kochi,"Eloor, Kochi",Kerala State Pollution Control Board,Industrial Area,2,57,30,NA
30,05-01-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,4,18,NA
30,07-01-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,4,18,NA
30,16-01-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,4,15,NA
30,19-01-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,8,19,NA
30,21-01-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,6,13,NA
30,23-01-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,4,13,NA
30,27-01-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,4,14,NA
30,28-01-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,13,12,NA
30,30-01-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,7,9,NA
30,02-02-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,6,2,11,NA
30,04-02-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,24,10,11,NA
30,06-02-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,4,4,13,NA
30,09-02-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,8,31,NA
30,12-02-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,10,30,NA
30,16-02-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,5,23,NA
30,18-02-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,2,30,NA
30,20-02-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,5,28,NA
30,23-02-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,8,24,NA
30,25-02-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,10,27,NA
30,02-03-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,2,26,NA
30,04-03-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,3,22,NA
30,06-03-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,5,20,NA
30,09-03-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,3,5,16,NA
30,11-03-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,3,3,18,NA
30,16-03-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,5,17,NA
30,18-03-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,3,10,NA
30,20-03-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,3,13,NA
30,23-03-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,3,16,NA
30,27-03-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,4,16,NA
30,30-03-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,3,7,13,NA
30,06-04-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,8,16,NA
30,08-04-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,4,3,22,NA
30,12-04-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,5,10,NA
30,16-04-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,4,2,12,NA
30,20-04-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,2,20,NA
30,22-04-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,2,10,NA
30,24-04-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,4,13,NA
30,26-04-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,4,9,NA
30,28-04-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,6,25,NA
30,04-05-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,7,24,NA
30,06-05-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,1,20,NA
30,11-05-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,6,24,NA
30,13-05-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,2,23,NA
30,15-05-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,1,27,NA
30,18-05-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,4,7,20,NA
30,20-05-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,4,22,NA
30,22-05-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,2,20,NA
30,25-05-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,4,19,NA
30,28-05-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,5,20,NA
30,03-06-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,3,15,NA
30,09-06-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,4,19,NA
30,11-06-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,3,21,NA
30,16-06-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,3,22,NA
30,18-06-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,4,37,NA
30,20-06-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,3,14,NA
30,22-06-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,4,12,NA
30,24-06-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,2,24,NA
30,26-06-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,1,13,NA
30,29-06-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,1,14,NA
30,03-07-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,4,17,NA
30,06-07-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,1,8,NA
30,09-07-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,1,9,NA
30,13-07-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,2,21,NA
30,16-07-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,3,19,NA
30,20-07-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,5,19,NA
30,22-07-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,3,13,NA
30,24-07-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,6,17,NA
30,27-07-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,3,24,NA
30,30-07-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,2,24,NA
30,03-08-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,4,17,NA
30,04-08-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,3,16,NA
30,06-08-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,2,7,NA
30,10-08-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,4,13,NA
30,11-08-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,2,12,NA
30,13-08-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,1,13,NA
30,17-08-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,2,9,NA
30,20-08-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,3,13,NA
30,22-08-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,4,5,22,NA
30,24-08-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,1,20,NA
30,04-09-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,4,20,NA
30,08-09-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,9,44,NA
30,10-09-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,11,27,NA
30,14-09-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,5,35,NA
30,15-09-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,5,34,NA
30,17-09-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,2,26,NA
30,23-09-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,8,42,NA
30,25-09-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,8,37,NA
30,28-09-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,6,35,NA
30,29-09-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,13,41,NA
30,01-10-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,11,36,NA
30,05-10-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,9,31,NA
30,07-10-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,3,3,44,NA
30,23-10-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,13,62,NA
30,25-10-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,4,40,NA
30,27-10-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,7,31,NA
30,29-10-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,8,49,NA
30,02-11-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,6,35,NA
30,04-11-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,7,49,NA
30,06-11-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,10,37,NA
30,09-11-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,6,43,NA
30,11-11-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,17,33,NA
30,13-11-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,13,39,NA
30,16-11-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,7,38,NA
30,20-11-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,10,39,NA
30,22-11-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,7,42,NA
30,24-11-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,13,97,NA
30,01-12-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,15,36,NA
30,07-12-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,18,59,NA
30,09-12-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,13,41,NA
30,11-12-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,12,42,NA
30,14-12-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,15,40,NA
30,16-12-15,Kerala,Kochi,"Irumpanam, Kochi",Kerala State Pollution Control Board,Industrial Area,2,11,37,NA
